num_dossard,pname,name,genre,cat,club,nationalité,ville,pays,etat,class_gen,class_F,class_cat,arrivée,tps_course,vit_moy
1053,Matthieu,RONGIER,Homme,M0 H (35-39),,FRA (France),JONS,FR,Finisher,3,,6,Derni,50:06:17,3.2
2093,Sebastien,TURBAN,Homme,M2 H (45-49),,FRA (France),SAINT BRIEUC,FR,Finisher,5,,6,Derni,50:06:36,3.2
2152,Roberto,WOLFRUM,Homme,M3 H (50-54),,FRA (France),SUCY-EN-BRIE,FR,Finisher,6,,0,Derni,50:06:38,3.2
606,Patrick,HOAREAU,Homme,M4 H (55-59),,FRA (France),ETANG-SALÉ,RE,Finisher,7,,8,Derni,50:06:43,3.2
2140,Yann,DEBRAY,Homme,M2 H (45-49),,FRA (France),PORNICHET,FR,Finisher,8,,7,Derni,50:10:06,3.19
1093,Stephane,SCHNEIDER,Homme,M3 H (50-54),,FRA (France),GRIESHEIM PRES MOLSHEIM,FR,Finisher,9,,1,Derni,50:12:36,3.19
1578,Jean-Patrice,AUBRY,Homme,M2 H (45-49),,FRA (France),LA POSSESSION,RE,Finisher,0,,8,Derni,50:15:59,3.19
925,Cyrille,PAJANIANDY,Homme,M3 H (50-54),,FRA (France),SAINTE CLOTILDE,RE,Finisher,1,,2,Derni,50:16:14,3.19
2396,Harry,PICARD,Homme,M3 H (50-54),,FRA (France),LA POSSESSION,RE,Finisher,2,,3,Derni,50:17:08,3.19
1523,Sophie,DESHAYES,Femme,M0 F (35-39),,FRA (France),SAINT DÉNIS,RE,Finisher,3,4,8,Derni,50:17:50,3.19
2592,Clement,GONTHIER,Homme,M1 H (40-44),,FRA (France),BRAS PANON,RE,Finisher,4,,0,Derni,50:18:16,3.19
1666,Emmanuel,GONTHIER,Homme,M4 H (55-59),,FRA (France),LA CHALOUPE SAINT LEU,RE,Finisher,5,,9,Derni,50:18:20,3.19
770,Gilbert,LOAEC,Homme,M5 H (60-64),,FRA (France),PLOUDANIEL,FR,Finisher,6,,2,Derni,50:18:30,3.19
221,Joel,CAER,Homme,M3 H (50-54),,FRA (France),PLOUDANIEL,FR,Finisher,7,,4,Derni,50:18:36,3.19
1306,Frederic,VEKEMANS,Homme,M3 H (50-54),,BEL (Belgique),VALENCIENNES,FR,Finisher,8,,5,Derni,50:19:07,3.18
407,Jean-François,DURAND,Homme,M3 H (50-54),,FRA (France),RUEIL MALMAISON,FR,Finisher,9,,6,Derni,50:19:20,3.18
911,Jean Urbain,NOURRY,Homme,M2 H (45-49),,FRA (France),LA POSSESSION,RE,Finisher,0,,9,Derni,50:20:21,3.18
2501,François,NICOLAS,Homme,M1 H (40-44),,FRA (France),ANGOULEME,FR,Finisher,1,,1,Derni,50:24:10,3.18
1351,Julien,DUBOIS,Homme,M1 H (40-44),,FRA (France),TRESSIN,FR,Finisher,2,,2,Derni,50:25:28,3.18
282,Gaël,CHOUSSEAUD,Homme,M2 H (45-49),,FRA (France),MERLEVENEZ,FR,Finisher,3,,0,Derni,50:25:59,3.18
1429,Julien,HERVOUËT,Homme,M0 H (35-39),,FRA (France),HAUTE-GOULAINE,FR,Finisher,4,,7,Derni,50:26:21,3.18
2456,Bodila,NDIKI,Homme,M0 H (35-39),,FRA (France),SAINT DENIS,RE,Finisher,5,,8,Derni,50:27:49,3.18
852,Vincent,MILLOT,Homme,M0 H (35-39),,FRA (France),AIXE SUR VIENNE,FR,Finisher,6,,9,Derni,50:27:54,3.18
1611,Marcel,PAYET,Homme,M5 H (60-64),,FRA (France),LA RIVIERE SAINT-LOUIS,RE,Finisher,7,,3,Derni,50:29:18,3.17
2618,Frederic,DELVO,Homme,M2 H (45-49),,FRA (France),E DES CABRIS,RE,Finisher,8,,1,Derni,50:29:22,3.17
298,Gaetan,COIFFARD,Homme,M3 H (50-54),,FRA (France),OUDON,FR,Finisher,9,,7,Derni,50:29:55,3.17
779,Thierry,LOUSTE,Homme,M3 H (50-54),,FRA (France),VENDOME,FR,Finisher,0,,8,Derni,50:30:17,3.17
774,Frederic,LOUIS,Homme,M4 H (55-59),,FRA (France),LA POSSESSION,RE,Finisher,1,,0,Derni,50:30:33,3.17
1195,Erwan,VALY,Homme,M2 H (45-49),,FRA (France),LA SALINE LES BAINS,RE,Finisher,2,,2,Derni,50:30:47,3.17
808,Ludovic,MARCHIVE,Homme,M3 H (50-54),,FRA (France),ANGOULÊME,FR,Finisher,3,,9,Derni,50:31:59,3.17
2587,Eric,LAURENT,Homme,M3 H (50-54),,FRA (France),MOSNAC,FR,Finisher,4,,0,Derni,50:32:08,3.17
1282,Jérôme,WIDER,Homme,M0 H (35-39),,SUI (Suisse),LE PONT,CH,Finisher,5,,0,Derni,50:33:03,3.17
128,Ludovic,BERTIN,Homme,M2 H (45-49),,FRA (France),ST PIERRE EN FAUCIGNY,FR,Finisher,6,,3,Derni,50:35:43,3.17
163,Laurent,BORDES,Homme,M2 H (45-49),,FRA (France),LE BERNICA,RE,Finisher,7,,4,Derni,50:36:12,3.17
1808,Ghislain,GUY,Homme,M2 H (45-49),,FRA (France),CAMBON,FR,Finisher,8,,5,Derni,50:37:21,3.17
1356,Bernard,GAUTIER,Homme,M3 H (50-54),,FRA (France),LANDERNEAU,FR,Finisher,9,,1,Derni,50:38:44,3.16
2114,Cyrille,LAPLANCHE,Homme,M3 H (50-54),,FRA (France),PARAY LE MONIAL,FR,Finisher,0,,2,Derni,50:39:44,3.16
441,Philippe,FERAT,Homme,M3 H (50-54),,FRA (France),NOÉ,FR,Finisher,1,,3,Derni,50:39:51,3.16
27,Julien,AMALBERT,Homme,M2 H (45-49),,FRA (France),SAINT SORLIN EN BUGEY,FR,Finisher,2,,6,Derni,50:39:54,3.16
1036,Antoine,RIMPÔT,Homme,M1 H (40-44),,FRA (France),SAINT MALO,FR,Finisher,3,,3,Derni,50:41:34,3.16
2276,Jonathan,DOBARIA,Homme,M0 H (35-39),,FRA (France),BRAS-PANON,RE,Finisher,4,,1,Derni,50:41:48,3.16
2106,Damien,HARAND,Homme,M3 H (50-54),,FRA (France),REMOULINS,FR,Finisher,5,,4,Derni,50:43:28,3.16
1164,Christophe,MOREL,Homme,M0 H (35-39),,FRA (France),GONNEVILLE SUR SCIE,FR,Finisher,6,,2,Derni,50:45:11,3.16
13,Jessy,AIPERT,Homme,M1 H (40-44),,FRA (France),BOUGIVAL,FR,Finisher,7,,4,Derni,50:48:18,3.15
2048,Michel,OGHEARD,Homme,M4 H (55-59),,FRA (France),ORCEMONT,FR,Finisher,8,,1,Derni,50:49:51,3.15
505,Thierry,GARRIGUE,Homme,M3 H (50-54),,FRA (France),SAINT GEORGES DE RENNEINS,FR,Finisher,9,,5,Derni,50:49:55,3.15
2480,Marie,WIEGERT,Femme,M0 F (35-39),,FRA (France),SAINT-GILLES-LES-BAINS,RE,Finisher,0,5,9,Derni,50:51:14,3.15
199,Bruno,BREYTON,Homme,M3 H (50-54),,FRA (France),CLAVIERS,FR,Finisher,1,,6,Derni,50:51:30,3.15
470,Alain,FOURGEAUD,Homme,M4 H (55-59),,FRA (France),PIRIAC SUR MER,FR,Finisher,2,,2,Derni,50:52:11,3.15
497,Loic,GARA,Homme,SE H (23-34),,FRA (France),PITON SAINT-LEU,RE,Finisher,3,,8,Derni,50:53:53,3.15
788,Mathieu,MAGRIN,Homme,M2 H (45-49),,FRA (France),SAINTE-CLOTILDE,RE,Finisher,4,,7,Derni,50:54:51,3.15
1145,Ted,SALLÉ,Homme,M1 H (40-44),,FRA (France),SAINT PAUL,RE,Finisher,5,,5,Derni,50:54:58,3.15
2225,Yoann,GUILHEM-DUCLEON,Homme,SE H (23-34),,FRA (France),SAINT-PIERRE,RE,Finisher,6,,9,Derni,50:56:05,3.15
2366,Jean Sylvio,VELNA,Homme,M3 H (50-54),,FRA (France),ETANG-SALE,RE,Finisher,7,,7,Derni,50:56:12,3.15
921,Robert,ORTIZ,Homme,M4 H (55-59),,FRA (France),MARSEILLE,FR,Finisher,8,,3,Derni,50:57:30,3.14
1210,Jonathan,WACKER,Homme,M0 H (35-39),,FRA (France),SAINT LEU,RE,Finisher,9,,3,Derni,50:59:08,3.14
1667,Jérémy,SEILER,Homme,SE H (23-34),,FRA (France),SAINT LEU,RE,Finisher,0,,0,Derni,50:59:13,3.14
2278,Nicolas,ROUSSIER,Homme,M2 H (45-49),,FRA (France),DIGOIN,FR,Finisher,1,,8,Derni,50:59:43,3.14
1684,Michel,BOUTTE,Homme,M3 H (50-54),,FRA (France),SAINT SORLIN EN BUGEY,FR,Finisher,2,,8,Derni,50:59:55,3.14
1193,Loïc,KEROUANTON,Homme,M3 H (50-54),,FRA (France),PIBRAC,FR,Finisher,3,,9,Derni,51:00:18,3.14
1421,Thoai,BUI,Homme,M0 H (35-39),,FRA (France),CHOISY-LE-ROI,FR,Finisher,4,,4,Derni,51:00:56,3.14
1433,Romain,ALVES,Homme,M1 H (40-44),,FRA (France),DOMECY SUR CURE,FR,Finisher,5,,6,Derni,51:00:59,3.14
2385,Thierry,VAYSSE,Homme,M2 H (45-49),,FRA (France),GIGNAC,FR,Finisher,6,,9,Derni,51:04:13,3.14
1397,Fatma,BENKACI,Femme,SE F (23-34),,FRA (France),PORT DE BOUC,FR,Finisher,7,6,2,Derni,51:05:50,3.14
1135,Nicolas,VALGUEBLASSE,Homme,M3 H (50-54),,FRA (France),SORGUES,FR,Finisher,8,,0,Derni,51:06:16,3.14
472,Jessica,FRANCO,Femme,M0 F (35-39),,FRA (France),PAU,FR,Finisher,9,7,0,Derni,51:09:11,3.13
1714,Christophe,VAYSSETTES,Homme,M2 H (45-49),,FRA (France),SEVERAC L'EGLISE,FR,Finisher,0,,0,Derni,51:11:25,3.13
1398,Sebastien,THOMAS,Homme,M1 H (40-44),,FRA (France),L UNION,FR,Finisher,1,,7,Derni,51:11:29,3.13
400,Morgane,DUMOLLARD,Femme,SE F (23-34),,SUI (Suisse),CHÂTEL-SAINT-DENIS,CH,Finisher,2,8,3,Derni,51:11:30,3.13
1132,Frédéric,VAUCLAIR,Homme,M1 H (40-44),,SUI (Suisse),CHÂTEL-ST-DENIS,CH,Finisher,2,,8,Derni,51:11:30,3.13
847,Yves,MICHON,Homme,M3 H (50-54),,FRA (France),FOISSIAT,FR,Finisher,4,,1,Derni,51:11:56,3.13
2492,Adrien,ZEGRE,Homme,M0 H (35-39),,FRA (France),LA POSSESSION,RE,Finisher,5,,5,Derni,51:12:19,3.13
90,Gilles,BAYLE,Homme,M1 H (40-44),,FRA (France),CARNOUX EN PROVENCE,FR,Finisher,6,,9,Derni,51:12:42,3.13
1287,Jose Manuel,MOTA,Homme,M5 H (60-64),,POR (Portugal),ENTRONCAMENTO,PT,Finisher,7,,4,Derni,51:15:15,3.13
567,Loic,GUILLAUME,Homme,SE H (23-34),,FRA (France),LYON,FR,Finisher,8,,1,Derni,51:16:20,3.13
2562,Gilbert,BASSONVILLE,Homme,M2 H (45-49),,FRA (France),CILAOS,RE,Finisher,9,,1,Derni,51:17:49,3.12
60,Jean Marie,AVRIL,Homme,M4 H (55-59),,FRA (France),SAINTE CHRISTINE,FR,Finisher,0,,4,Derni,51:20:32,3.12
1766,Emilie,LE GUEDARD,Femme,M1 F (40-44),,FRA (France),PLOUFRAGAN,FR,Finisher,1,9,1,Derni,51:20:43,3.12
1871,Jean-Noel,PINEAU,Homme,M3 H (50-54),,FRA (France),DOMLOUP,FR,Finisher,2,,2,Derni,51:25:17,3.12
654,Anthony,KISHI,Homme,SE H (23-34),,FRA (France),SAINTE MARIE,RE,Finisher,3,,2,Derni,51:26:57,3.11
2161,Maxime,PAILLE,Homme,SE H (23-34),,FRA (France),NANTES,FR,Finisher,4,,3,Derni,51:27:42,3.11
780,Virginie,LOUVARD,Femme,M5 F (60-64),,FRA (France),RENNES,FR,Finisher,5,0,4,Derni,51:27:57,3.11
971,Gilles,PIERA,Homme,SE H (23-34),,FRA (France),STRASBOURG,FR,Finisher,6,,4,Derni,51:28:00,3.11
194,Cyrille,BRAS,Homme,M2 H (45-49),,FRA (France),SOISY SUR SEINE,FR,Finisher,7,,2,Derni,51:28:53,3.11
1993,Olivier,CLAIN,Homme,M2 H (45-49),,FRA (France),SAINT PIERRE,RE,Finisher,8,,3,Derni,51:31:12,3.11
963,Guillaume,PICARD,Homme,M1 H (40-44),,FRA (France),ORNAISONS,FR,Finisher,9,,0,Derni,51:32:44,3.11
814,Jimmy,MARKA,Homme,M1 H (40-44),,FRA (France),ATHIS MONS,FR,Finisher,0,,1,Derni,51:33:54,3.11
2433,Gregory,METAIREAU,Homme,M3 H (50-54),,FRA (France),44310 - ST PHILBERT DE GRAND LIEU,FR,Finisher,1,,3,Derni,51:34:26,3.11
1760,Olivier,FRANCO,Homme,M1 H (40-44),,FRA (France),ST MAURICE,FR,Finisher,2,,2,Derni,51:36:12,3.11
776,Kevin,LOUISIN,Homme,SE H (23-34),,FRA (France),LA SALINE,RE,Finisher,3,,5,Derni,51:37:13,3.1
2315,Victor,DAVID,Homme,SE H (23-34),,FRA (France),ALFORTVILLE,FR,Finisher,4,,6,Derni,51:38:47,3.1
1843,Cedric,CAUVIN,Homme,M2 H (45-49),,FRA (France),PITON SAINT LEU,RE,Finisher,5,,4,Derni,51:39:26,3.1
2497,Yoan,BENARD,Homme,SE H (23-34),,FRA (France),BASSENS,FR,Finisher,6,,7,Derni,51:40:42,3.1
419,Fabrice,ESPERANCE,Homme,M3 H (50-54),,FRA (France),SAINT-PAUL,RE,Finisher,7,,4,Derni,51:41:20,3.1
1313,Fabien,SLOBODZIAN,Homme,M2 H (45-49),,FRA (France),RETHONDES,FR,Finisher,8,,5,Derni,51:44:33,3.1
1943,Jérôme,GUIRONNET,Homme,M0 H (35-39),,FRA (France),SAINTE CLOTILDE,RE,Finisher,9,,6,Derni,51:45:06,3.1
450,Didier,FLAMARY,Homme,M3 H (50-54),,FRA (France),GAGNAC SUR CERE,FR,Finisher,0,,5,Derni,51:46:01,3.1
2543,Sophie,LEHAIR,Femme,SE F (23-34),,FRA (France),ST-GILLES-LES-HAUTS,RE,Finisher,1,1,4,Derni,51:48:27,3.09
1252,Jorge,DAVIM MARTINS,Homme,M5 H (60-64),,POR (Portugal),MOLINET,FR,Finisher,2,,5,Derni,51:48:46,3.09
2556,Henry,DESAILLY,Homme,M2 H (45-49),,FRA (France),SAINT PIERRE,RE,Finisher,3,,6,Derni,51:48:55,3.09
2582,Frank,HERPIN,Homme,M1 H (40-44),,FRA (France),ST PIERRE,RE,Finisher,4,,3,Derni,51:48:56,3.09
823,Stephane,MARTINEZ,Homme,M3 H (50-54),,FRA (France),STE OLIVE,FR,Finisher,5,,6,Derni,51:50:10,3.09
2387,Richard,DORSEUIL,Homme,M4 H (55-59),,FRA (France),RAVINE DES CABRIS,RE,Finisher,6,,5,Derni,51:51:16,3.09
1741,Anthony,SAUTRON,Homme,M1 H (40-44),,FRA (France),SAINT BENOIT,RE,Finisher,7,,4,Derni,51:51:47,3.09
650,Stephane,KACZMAREK,Homme,M2 H (45-49),,FRA (France),MARLY,FR,Finisher,8,,7,Derni,51:52:47,3.09
874,Guibert,MOREL,Homme,M2 H (45-49),,FRA (France),SAINT JOSEPH,RE,Finisher,9,,8,Derni,51:53:54,3.09
1420,Freddy,SERVEAUX,Homme,M2 H (45-49),,FRA (France),VALENCE,FR,Finisher,0,,9,Derni,51:54:26,3.09
761,Philippe,LETESSIER,Homme,M5 H (60-64),,FRA (France),LONGUEVILLE,FR,Finisher,1,,6,Derni,51:54:37,3.09
1579,Darryl,DE BOISVILLIERS,Homme,M0 H (35-39),,FRA (France),LA POSSESSION,RE,Finisher,2,,7,Derni,51:55:23,3.09
1329,Nelson,HOURLIER,Homme,SE H (23-34),,FRA (France),MORLON,CH,Finisher,3,,8,Derni,51:56:39,3.08
578,Daniel,GUYOT,Homme,M5 H (60-64),,FRA (France),SAINT-DENIS,RE,Finisher,4,,7,Derni,51:56:59,3.08
1175,Marion,JALABERT LIMOUZY,Femme,SE F (23-34),,FRA (France),MEYRALS,FR,Finisher,5,2,5,Derni,51:58:13,3.08
1176,Laurent,JALABERT,Homme,M3 H (50-54),,FRA (France),MEYRALS,FR,Finisher,6,,7,Derni,51:58:16,3.08
395,Thierry,DUFAUD,Homme,M4 H (55-59),,FRA (France),NAILLY,FR,Finisher,7,,6,Derni,51:58:25,3.08
948,Frederic,PENDERIES,Homme,M2 H (45-49),,FRA (France),LEOJAC,FR,Finisher,8,,0,Derni,51:58:39,3.08
866,Damien,MONNET-BESSON,Homme,M1 H (40-44),,FRA (France),01100 - MARTIGNAT,FR,Finisher,9,,5,Derni,51:59:25,3.08
1981,Guillaume,GAUCHERIN,Homme,SE H (23-34),,FRA (France),PEZE LE ROBERT,FR,Finisher,0,,9,Derni,52:04:09,3.08
1264,Michaël,CRAUSAZ,Homme,SE H (23-34),,SUI (Suisse),AYENT,CH,Finisher,1,,0,Derni,52:04:12,3.08
2180,Jean Jacky,TORINIERE,Homme,M2 H (45-49),,FRA (France),LA POSSESSION,RE,Finisher,2,,1,Derni,52:06:14,3.08
1919,Freddy,LECLERC,Homme,M1 H (40-44),,FRA (France),LA MONTAGNE,RE,Finisher,3,,6,Derni,52:06:16,3.08
343,Emilie,DARNAND,Femme,M1 F (40-44),,FRA (France),SAINT GERMAIN NUELLES,FR,Finisher,4,3,2,Derni,52:13:01,3.07
929,Nathan,PARJADIS,Homme,SE H (23-34),,FRA (France),BORDEAUX,FR,Finisher,5,,1,Derni,52:15:44,3.07
1152,Thierry,LOBEROT,Homme,M4 H (55-59),,FRA (France),ILLOUD,FR,Finisher,6,,7,Derni,52:15:59,3.07
1144,Arnaud,NEZOSI,Homme,M1 H (40-44),,FRA (France),SAINTE MARIE,RE,Finisher,7,,7,Derni,52:18:59,3.06
1355,Sylvain,GAUTHIER,Homme,M3 H (50-54),,FRA (France),SAINT AMAND LONGPRÉ,FR,Finisher,8,,8,Derni,52:19:34,3.06
1406,Yves,WALTER,Homme,M4 H (55-59),,FRA (France),OLLIOULES,FR,Finisher,9,,8,Derni,52:20:59,3.06
1266,Nicolas,TOPART,Homme,M0 H (35-39),,BEL (Belgique),BLEHARIES,BE,Finisher,0,,8,Derni,52:21:14,3.06
1622,Frédéric,LE FLOCH,Homme,M1 H (40-44),,FRA (France),GUIDEL,FR,Finisher,1,,8,Derni,52:22:04,3.06
156,Samy,BONIFACIE,Homme,M2 H (45-49),,FRA (France),FORT DE FRANCE,MQ,Finisher,2,,2,Derni,52:22:12,3.06
379,Yves,DOUSSAL,Homme,M0 H (35-39),,FRA (France),GUIDEL,FR,Finisher,3,,9,Derni,52:22:33,3.06
2308,Alain,DEMILE,Homme,M3 H (50-54),,FRA (France),SAINT PIERRE,RE,Finisher,4,,9,Derni,52:22:44,3.06
2502,Olivier,VANÇON,Homme,M4 H (55-59),,FRA (France),SEUR,FR,Finisher,5,,9,Derni,52:23:31,3.06
1494,Olivier,BESNARD,Homme,SE H (23-34),,FRA (France),SAINT LEU,RE,Finisher,6,,2,Derni,52:24:07,3.06
305,Florian,COMBAUD,Homme,SE H (23-34),,FRA (France),GENNEVILLIERS,FR,Finisher,7,,3,Derni,52:26:04,3.06
1232,Cedric,MERIENNE,Homme,M1 H (40-44),,FRA (France),LA BIGOTTIÉRE,FR,Finisher,8,,9,Derni,52:26:49,3.06
1233,Anthony,BERTHOMÉ,Homme,M1 H (40-44),,FRA (France),MARTIGNÉ SUR MAYENNE,FR,Finisher,9,,0,Derni,52:26:51,3.06
1183,Christophe,LESNE,Homme,M2 H (45-49),,FRA (France),VENETTE,FR,Finisher,0,,3,Derni,52:27:10,3.05
1746,Vincent,MELAN,Homme,SE H (23-34),,FRA (France),LA SALINE LES BAINS,RE,Finisher,1,,4,Derni,52:28:53,3.05
1206,Roinito,TESTAN,Homme,M2 H (45-49),,FRA (France),LA MONTAGNE,RE,Finisher,2,,4,Derni,52:29:39,3.05
734,Bruno,LECAS,Homme,M4 H (55-59),,FRA (France),DINAN,FR,Finisher,3,,0,Derni,52:29:40,3.05
1817,Yann,MARCHIENNE,Homme,M1 H (40-44),,FRA (France),LA GARENNE COLOMBES,FR,Finisher,4,,1,Derni,52:30:11,3.05
1693,Stephane,DEMOULIN,Homme,M0 H (35-39),,FRA (France),ST PIERRE,RE,Finisher,5,,0,Derni,52:33:13,3.05
2168,Christophe,RÉVILLION,Homme,M0 H (35-39),,FRA (France),SAINT PIERRE,RE,Finisher,6,,1,Derni,52:33:14,3.05
843,Nicolas,MESSIGHAOUI,Homme,M4 H (55-59),,FRA (France),FLAG****,FR,Finisher,7,,1,Derni,52:34:46,3.05
2449,Jean-Marie,JOUZEL,Homme,M2 H (45-49),,FRA (France),AMANLIS,FR,Finisher,8,,5,Derni,52:36:24,3.05
1431,Michel,PORHEL,Homme,M6 H (65-69),,FRA (France),ENTRAMMES,FR,Finisher,9,,7,Derni,52:37:50,3.04
836,Michel,MAZZOLA,Homme,M4 H (55-59),,FRA (France),SAINT BRICE SOUS FORET,FR,Finisher,0,,2,Derni,52:40:10,3.04
2040,Fredy,TESTAN,Homme,M2 H (45-49),,FRA (France),SAINTE SUZANNE,RE,Finisher,1,,6,Derni,52:41:07,3.04
631,Romain,JACQUIER,Homme,SE H (23-34),,FRA (France),DOMARIN,FR,Finisher,2,,5,Derni,52:42:03,3.04
2595,Philippe,GOFFARD,Homme,M3 H (50-54),,BEL (Belgique),LASNE,BE,Finisher,3,,0,Derni,52:45:16,3.04
949,Antoine,PEREZ-MARTIN,Homme,SE H (23-34),,FRA (France),BIÈVRES,FR,Finisher,4,,6,Derni,52:45:23,3.04
1653,Olivier,ORSET,Homme,M3 H (50-54),,FRA (France),SAINTE JULIE,FR,Finisher,5,,1,Derni,52:47:13,3.04
1535,Michel,ROMERO,Homme,M5 H (60-64),,FRA (France),SAINT ILLIERS LE BOIS,FR,Finisher,6,,8,Derni,52:48:00,3.03
1526,Matthieu,LIBEER,Homme,M1 H (40-44),,FRA (France),LYON,FR,Finisher,7,,2,Derni,52:48:47,3.03
867,Michaël,MONSIEUR,Homme,M1 H (40-44),,BEL (Belgique),NIVELLES,BE,Finisher,8,,3,Derni,52:50:44,3.03
760,Benoît,LETELLIER,Homme,M1 H (40-44),,FRA (France),SAINT GERMAIN VILLAGE,FR,Finisher,9,,4,Derni,52:51:38,3.03
736,Laurent,LECHAT,Homme,M3 H (50-54),,FRA (France),SAINT-GÉLY-DU-FESC,FR,Finisher,0,,2,Derni,52:53:10,3.03
919,Mathieu,ONDET,Homme,M1 H (40-44),,FRA (France),LONGEVILLE SUR MER,FR,Finisher,1,,5,Derni,52:53:52,3.03
1250,Damien,SEMELY,Homme,SE H (23-34),,SUI (Suisse),BAGNERES DE LUCHON,FR,Finisher,2,,7,Derni,52:55:02,3.03
1698,Benoit,LALARME,Homme,M1 H (40-44),,FRA (France),FOURG,FR,Finisher,3,,6,Derni,52:55:05,3.03
973,Jean-Paul,PIERRAT,Homme,M5 H (60-64),,FRA (France),SAINT-AMÉ,FR,Finisher,4,,9,Derni,52:55:26,3.03
705,Denis René Michel,LE BON,Homme,M5 H (60-64),,FRA (France),LE TAMPON,RE,Finisher,5,,0,Derni,52:57:23,3.03
784,Hugo,LUIZY,Homme,M0 H (35-39),,FRA (France),PITON ST LEU,RE,Finisher,6,,2,Derni,52:57:36,3.03
740,Mathieu,LEGENT,Homme,M2 H (45-49),,FRA (France),MORIERES LES AVIGNON,FR,Finisher,7,,7,Derni,52:58:18,3.03
960,Ella,PEYRARD,Femme,SE F (23-34),,FRA (France),TREVOUX,FR,Finisher,8,4,6,Derni,52:59:48,3.02
825,Sandrine,MARTINOT,Femme,M2 F (45-49),,BEL (Belgique),NIVELLES,BE,Finisher,9,5,1,Derni,53:00:45,3.02
486,Joelle,GACHEN,Femme,M1 F (40-44),,FRA (France),SAINT LEU,RE,Finisher,0,6,3,Derni,53:01:34,3.02
94,Philippe,BEAUD,Homme,M1 H (40-44),,FRA (France),PUYBEGON,FR,Finisher,1,,7,Derni,53:02:32,3.02
186,Patrick,BOUTEILLER,Homme,M5 H (60-64),,FRA (France),LA RIVIÈRE SAINT-LOUIS,RE,Finisher,2,,1,Derni,53:05:26,3.02
2270,Willy,TURPIN,Homme,M2 H (45-49),,FRA (France),ST PHILIPPE,RE,Finisher,3,,8,Derni,53:07:09,3.02
2138,Nicolas,ZARADZKI,Homme,M0 H (35-39),,FRA (France),SAINT AUSTREMOINE,FR,Finisher,4,,3,Derni,53:08:56,3.01
1528,Bruno,ZARADZKI,Homme,SE H (23-34),,FRA (France),SAINT REMÈZE,FR,Finisher,5,,8,Derni,53:09:01,3.01
2289,Marion,ZARADZKI,Femme,SE F (23-34),,FRA (France),PETITE-ÎLE,RE,Finisher,5,7,7,Derni,53:09:01,3.01
525,Daniel,GIRAUD,Homme,M2 H (45-49),,FRA (France),BELLEROCHE,FR,Finisher,7,,9,Derni,53:09:35,3.01
1319,Frédéric,BERNARD,Homme,M4 H (55-59),,FRA (France),COMPREIGNAC,FR,Finisher,8,,3,Derni,53:09:42,3.01
347,Florian,DAVID,Homme,SE H (23-34),,FRA (France),FRIBOURG,CH,Finisher,9,,9,Derni,53:09:48,3.01
849,Olivier,MIGNOT,Homme,M2 H (45-49),,FRA (France),PRIGONRIEUX,FR,Finisher,0,,0,Derni,53:10:43,3.01
2491,Guillaume,VINCELOT,Homme,M0 H (35-39),,FRA (France),ORMENANS,FR,Finisher,1,,4,Derni,53:13:43,3.01
1286,Frederic,MOMMENS,Homme,M0 H (35-39),,BEL (Belgique),OTTIGNIES,BE,Finisher,2,,5,Derni,53:14:55,3.01
1566,Jean-Christophe,BENAY,Homme,M2 H (45-49),,FRA (France),TOULOUSE,FR,Finisher,3,,1,Derni,53:18:15,3.01
410,Eric,DUTOO,Homme,M1 H (40-44),,FRA (France),BORDEAUX,FR,Finisher,4,,8,Derni,53:18:18,3.01
712,Cécilian,LE GALL,Homme,M2 H (45-49),,FRA (France),SAINT LOUIS,RE,Finisher,5,,2,Derni,53:18:21,3.01
2548,Palazzi,GAETANO,Homme,M4 H (55-59),,ITA (Italie),PADENGHE SUL GARDA,IT,Finisher,6,,4,Derni,53:18:24,3.01
1482,Mahefanirina,BRASSAMIN,Femme,M1 F (40-44),,FRA (France),LE TAMPON,RE,Finisher,7,8,4,Derni,53:19:08,3.01
2063,Rodolphe,PETROU,Homme,M2 H (45-49),,FRA (France),SAINT LEU,RE,Finisher,8,,3,Derni,53:19:15,3.01
1244,Adam,CYPCAR,Homme,M1 H (40-44),,POL (Pologne),BIGANOS,FR,Finisher,9,,9,Derni,53:19:43,3.0
983,Marc-Olivier,PLET,Homme,M0 H (35-39),,FRA (France),LA RAVINE DES CABRIS,RE,Finisher,0,,6,Derni,53:20:47,3.0
2146,Antony,BOYER,Homme,M5 H (60-64),,FRA (France),POSSESSION,RE,Finisher,1,,2,Derni,53:20:53,3.0
2467,Frédéric,SERY,Homme,M2 H (45-49),,FRA (France),PLAINE DES CAFRES,RE,Finisher,2,,4,Derni,53:24:11,3.0
1350,Benoit,DUVERLIE,Homme,M4 H (55-59),,FRA (France),SEYSSINET,FR,Finisher,3,,5,Derni,53:26:08,3.0
1580,Fabrice,BARJOLIN,Homme,M4 H (55-59),,FRA (France),MITRY-MORY,FR,Finisher,4,,6,Derni,53:26:40,3.0
322,Christophe,COUVE,Homme,M2 H (45-49),,FRA (France),SAINT BENOIT,RE,Finisher,5,,5,Derni,53:27:37,3.0
1059,Thierry,ROUQUET,Homme,M4 H (55-59),,FRA (France),LAROQUEBROU,FR,Finisher,6,,7,Derni,53:28:27,3.0
2498,Romuald,PICOT,Homme,M2 H (45-49),,FRA (France),PORT-BRILLET,FR,Finisher,7,,6,Derni,53:30:44,2.99
